KOD_ZSJ,CENTROID_X,CENTROID_Y,REPRESENTATIVE_POINT_X,REPRESENTATIVE_POINT_Y
127949,14.438890259560527,50.0588175926144,14.438713363244807,50.05825576091402
127957,14.443334464207997,50.06072865115114,14.442446241988986,50.06075531295075
127965,14.453734836461612,50.05631524459246,14.453118142138543,50.05719662726061
127973,14.466565621762765,50.05570255498009,14.466064028468015,50.055903201884846
127981,14.468832439605501,50.05192430971763,14.47154386761632,50.051610651461004
127990,14.47925634247574,50.0435313759499,14.479586795047888,50.044385946993366
128007,14.48800275086706,50.04376147992082,14.488140295220566,50.04353979039578
128015,14.475644875820445,50.03787196979556,14.470151084784877,50.03734369648946
128023,14.474522055623964,50.02426967867832,14.475075033522156,50.02358395717138
128031,14.46706196119489,50.02112835919274,14.467289111750777,50.02064330028268
128040,14.459163208884911,50.028724884433295,14.458682199144683,50.028616384296924
128058,14.455712685947047,50.02383871772436,14.455741156402627,50.02427433212455
128066,14.447748994570548,50.02308740786743,14.445891524430522,50.023256300584436
128074,14.435001963204705,50.02116683648125,14.435666241477106,50.020893273177684
128082,14.422970154552639,50.017443001547235,14.42103152046359,50.01727813234899
128091,14.404242081686967,50.020589239582,14.403196879327501,50.02155941260715
128104,14.399161291330822,50.023506008218845,14.398537765737377,50.023431723167995
128112,14.409809147121699,50.03223679100626,14.410253581412817,50.03362681197287
128121,14.413024908069602,50.03603969131589,14.41212936392262,50.03645555200317
128139,14.406258294790218,50.03500706197484,14.405858724906341,50.03629583889979
128147,14.416698822687676,50.05187344710395,14.415884553437543,50.05353328338463
128155,14.421712745080718,50.05749490233911,14.421413452769116,50.05718576469336
128163,14.432990046610575,50.06174945525139,14.434205296523189,50.06075291495027
128171,14.436763721797343,50.06430631559949,14.436174495736118,50.06464714673916
128180,14.43721061172453,50.06713611915943,14.437293084603526,50.06723907011447
128198,14.445970131228368,50.06322139057702,14.445208341061292,50.06350830311174
128201,14.48686159265119,50.048314281276,14.487048499391435,50.04878832302238
128210,14.496917014531967,50.040936544515375,14.493484516244507,50.03992300331079
128228,14.508465324255438,50.03564433560316,14.507927392265135,50.03619232222282
128236,14.52288093632193,50.03658608640737,14.524240205438321,50.03651460398181
128244,14.538456632582703,50.036636986966315,14.538745090733116,50.036729014543255
128252,14.540928085972848,50.030393778485454,14.541358077877387,50.03025270656978
128261,14.508998915278559,50.02674360545627,14.509680101043877,50.02627129710072
128279,14.499360633661654,50.02965571597728,14.498736996708605,50.030021105663366
128287,14.49210609272941,50.02570443304971,14.491230716473641,50.026469685531055
128295,14.482981920948156,50.031774683715035,14.483397609796384,50.032038534962325
128309,14.495698928479602,50.01973997352626,14.497107816044718,50.01939194821332
128317,14.481183407937722,50.01503188993706,14.48252081964868,50.01465672289648
128325,14.485447685828946,50.00898760748209,14.486502988801329,50.00850639358648
128333,14.495405875303184,49.99763894935662,14.496157579057737,49.99732304193153
128341,14.47525063982008,50.0066117119892,14.47490909665234,50.00652059476813
128350,14.470661315930252,50.01262737172905,14.470781908288892,50.012769615169034
128368,14.460755539911666,50.01766796898613,14.460836304710888,50.0178246524236
128376,14.467133935287675,50.01520161437405,14.46728217715156,50.01503763445304
128384,14.463642035608313,50.013915798806416,14.463391149955335,50.013960524702014
128392,14.462173914488266,50.00649378961777,14.461926835933705,50.006632456978764
128406,14.448897098779428,50.008869345808776,14.449455356768022,50.00907433256633
128414,14.445983675269144,50.015120113195564,14.446111460183655,50.01505020390931
128422,14.448949501880607,50.012631520866535,14.449639551530986,50.013031114294634
128431,14.432433903509617,50.01519839166917,14.432663480057919,50.015434405451316
128449,14.436111186701131,50.008705328897925,14.435733968426533,50.00873481710211
128457,14.438894538327029,50.01175078105083,14.438363868417301,50.011887873231785
128465,14.421513692526853,50.00794429674601,14.421554493430174,50.00750780739524
128473,14.436151699682645,50.00373748483304,14.441767659428606,50.00272828009862
128481,14.426922658559878,50.00060493725766,14.427772211946742,50.00027351579105
128490,14.42557176789562,49.99686008077546,14.425147563413846,49.99701875441652
128503,14.417365719242449,49.99303982784873,14.415604594133628,49.992728022530386
128511,14.408410657536248,49.98875037740663,14.409567319420168,49.98876327120148
128520,14.414786423928865,49.99143068643847,14.417369501174239,49.99130752189309
128538,14.411871452546468,49.981894114843996,14.412411216722425,49.98176072930529
128546,14.403235357500987,49.98153381365819,14.403069513776082,49.98148620207468
128554,14.40082831833504,49.98673979865023,14.39960362375585,49.98444665820736
128562,14.406495133737366,49.99761213934224,14.407150148518085,49.99787766887781
128571,14.412381627144967,49.99965626379888,14.412446111475827,49.99920215039162
128589,14.41018316687672,50.004384795492484,14.410067763632256,50.0045127846567
128597,14.402182855245474,50.001058041230564,14.402721093327441,50.002937336229586
128601,14.413294667018722,50.0126143635372,14.413129945599875,50.011961947218765
128619,14.406612331807434,50.01082302531396,14.405845039693999,50.0111860999663
128627,14.401070365437096,50.01279386193614,14.399795372715026,50.01254158947144
128643,14.388897477556263,50.05860789694086,14.387205145853383,50.05890568523633
128651,14.374940761876493,50.057379196839015,14.374579461730917,50.05748244265263
128660,14.376492444326633,50.0638023637582,14.376813025004719,50.06340638407232
128678,14.390965236706341,50.06776540808701,14.389817543257323,50.0681998869252
128686,14.393721327189015,50.0631033097767,14.394176958913576,50.06283832182923
128694,14.399672190588122,50.06114695627434,14.400173078107974,50.061287339973404
128708,14.402744603846836,50.055839808771864,14.402011316146375,50.05480437694984
128716,14.391014208829567,50.05099223764998,14.39282495862138,50.0504483855709
128724,14.3771459169248,50.04961403721756,14.375435240112768,50.04942505538706
128732,14.366627999025908,50.05286910197993,14.366469588108057,50.052704261842095
128741,14.354847168701397,50.058963153651064,14.353564993153087,50.05871743456166
128759,14.362311038016578,50.061889019608856,14.362135444301611,50.062042882901515
128767,14.363407212849054,50.06623738504463,14.363007860764212,50.06576371791855
128775,14.370179731805784,50.069335400764444,14.369667136226782,50.06940231458281
128783,14.385125130044505,50.07040620439785,14.386084822990671,50.070704748862724
128791,14.394980243586573,50.07229358434805,14.393941105453798,50.0721558584982
128805,14.401420459480882,50.07164503534695,14.400836787637719,50.07181236347137
128813,14.400270821251528,50.0677909040698,14.40003793318012,50.0682358691163
128821,14.407701238978342,50.06068809956531,14.40870140825205,50.060520666990755
128830,14.398821291101726,50.04251886250936,14.399242747125871,50.04352180261783
128848,14.393034762930386,50.04461584107482,14.392194257859249,50.044634220828186
128856,14.367628228351542,50.04239040331155,14.369614639940181,50.04253905268998
128864,14.35744102134489,50.047534625614645,14.35750327104325,50.04767854727014
128872,14.361119718009233,50.05000210123491,14.360616207753777,50.05029940906749
128881,14.3479798589318,50.048821957458664,14.349759069006886,50.04938674499687
128899,14.341895170986142,50.0572445028323,14.342311947340793,50.057501439955686
128902,14.352232168224196,50.06337897018401,14.35223312046676,50.064133664935646
128911,14.342296473058417,50.06527102305719,14.341165487976513,50.064342154791774
128937,14.329496348228199,50.06904059726558,14.325248135091282,50.068386498409616
128945,14.347189400588814,50.07396657811936,14.343197848581429,50.07333715483567
128953,14.34676125466988,50.07123794202586,14.347530911149747,50.07129107658189
128961,14.359313898701458,50.07088321002967,14.359600498464292,50.071011678896014
128970,14.354587247521064,50.07096774105496,14.354722392565225,50.07102910770862
128988,14.365176255768114,50.0733391865311,14.365089693415268,50.07315638063737
128996,14.364480016387324,50.07756551677216,14.362115539926094,50.077329937860945
129003,14.375307806138059,50.0744474513463,14.375609038184724,50.07453286967466
129011,14.386194410477543,50.07475321364873,14.385767731326583,50.07448935725215
129020,14.39818478443457,50.07736753262894,14.396635392038341,50.076697155873546
129038,14.405988276438283,50.08036215620755,14.405596784800212,50.080402522771195
129046,14.402272220680615,50.07576664886327,14.402226276686076,50.07533097593719
129054,14.406397124119847,50.07562476994889,14.40632371788054,50.07600981858684
129062,14.407560491847077,50.07107273532548,14.407676124139286,50.07061637422798
129071,14.408863291402717,50.06862428816835,14.408578756124754,50.06822978964131
129089,14.409807180860076,50.06519376964912,14.410248599127623,50.06503832686125
129097,14.413299921814106,50.057899611560636,14.413760431829466,50.057636247584995
129101,14.406445500742308,50.04338220501223,14.408273469282886,50.044574480866196
129119,14.390769095377697,50.03835184470462,14.389260753655243,50.03872394884955
129127,14.364666448752205,50.0356695684898,14.359236705934766,50.035045146919245
129135,14.35015613480864,50.03850220917997,14.348769671017767,50.0390419659129
129143,14.37268151468826,50.02826434670708,14.373504427881453,50.0282218560002
129151,14.397402301104949,50.033711845635565,14.397419846838893,50.03402595658226
129160,14.385956160255404,50.029907862561515,14.386478656732436,50.03036567514802
129178,14.385696611880597,50.02455020311103,14.3828877069684,50.0248551413752
129186,14.394941148577603,50.0263807384244,14.394685567814074,50.02681910205524
129194,14.393533009861152,50.02011596100924,14.393542609929545,50.021668454648214
129208,14.377790590751966,50.01719596745465,14.378900990679949,50.0170607396968
129216,14.38306785008872,50.01044113549266,14.381956563583152,50.01041426925725
129224,14.393034285995482,50.00776787467085,14.393510724646026,50.00964083697357
129232,14.397294075266776,50.00130243009963,14.396642292750329,50.00130756286665
129241,14.392862778876507,49.98877606639321,14.393582984654824,49.99037763860437
129259,14.359173419890707,50.09594818993105,14.357850557264054,50.095885001734956
129267,14.356874276289549,50.09986260894938,14.357179320084523,50.09986646650625
129275,14.375861373554923,50.10447534381427,14.374680996467184,50.10566344102503
129283,14.375999386407702,50.09825670033163,14.374579892047091,50.09804369134403
129291,14.380568121641527,50.095145862394986,14.381236131357616,50.095284131547594
129305,14.37822844763951,50.090382709932754,14.377884077915379,50.08924533710747
129313,14.391789460856776,50.08097111714611,14.392948281077604,50.082090232116244
129321,14.372262107666984,50.08742971556597,14.372945900438076,50.087114130315314
129330,14.366595523781319,50.08992001943529,14.3666159311802,50.089760195372854
129348,14.361142867683622,50.08980108038135,14.361136804739324,50.08967471671393
129356,14.355359549697837,50.093074159256794,14.351553504868901,50.093139760462364
129364,14.344514876996616,50.09024159185568,14.34572388155401,50.09034548796811
129372,14.349631684579798,50.087246033387515,14.34928950941313,50.0869012626508
129381,14.341491953427608,50.08559233082644,14.342201342756045,50.08508988497098
129399,14.337159181359786,50.092441261201685,14.335812777365424,50.09243711879395
129402,14.334002185052203,50.09396963455322,14.3339825751234,50.09398297719012
129411,14.346006778837472,50.09847900821181,14.345787354327857,50.098648097945805
129429,14.335916495708043,50.10139768477432,14.333212378072638,50.1009768671601
129437,14.342035409248375,50.10146413668769,14.342599038400305,50.10141683405989
129445,14.354175251804094,50.10918378917721,14.359525400706715,50.109406487708654
129453,14.37535738823905,50.113603904692404,14.376470781644636,50.112746370698375
129461,14.379623169826477,50.11797494309696,14.376390586204966,50.1177059340917
129470,14.383846505022019,50.11548190792332,14.384038339244949,50.115419189710224
129488,14.386538186010739,50.11208773462204,14.387000175634384,50.11213901120394
129496,14.391712867613222,50.114444847427805,14.391756774206979,50.115970605817886
129500,14.390417009511077,50.10788773040496,14.39047088225179,50.107445200671805
129518,14.389068738770055,50.1038330482894,14.390809395488589,50.10356460575446
129526,14.390320760771484,50.09986561448864,14.389345888761715,50.100173950034446
129534,14.396111840207718,50.09699626586837,14.39972012150903,50.0968376618637
129542,14.406136374345557,50.09545542531238,14.406192647461053,50.095404532831466
129551,14.392514027866111,50.09217967989345,14.387050991996755,50.090944854586425
129569,14.382130742712237,50.08157313182089,14.385084475632162,50.0827755932645
129585,14.370456259581479,50.08516688225139,14.370904029128067,50.08500306060804
129593,14.364396310069711,50.081178857496795,14.363323826965113,50.081353933481836
129607,14.35294619610155,50.08379015018108,14.353451097904435,50.0832849571876
129615,14.34402353999563,50.077142945399096,14.34564368714604,50.077253971032235
129631,14.332508430030188,50.07796428584249,14.329085530066749,50.078648157949594
129640,14.331685859932078,50.082445038993605,14.331519386237755,50.08227532074751
129658,14.315972043841004,50.07336940084329,14.314539037529364,50.072079882180134
129666,14.31384684009181,50.06587138018055,14.314921576671713,50.06610157640011
129674,14.303095665530646,50.068696344482326,14.30675703322818,50.06940948385342
129704,14.298589199355717,50.070703348234524,14.297737512423469,50.07064507534045
129712,14.318443324319528,50.08118775988722,14.31590281224555,50.08182027226284
129721,14.307498955970818,50.0791888296993,14.308654326870176,50.079616740571524
129739,14.299254998138496,50.08088849180405,14.298134957589996,50.08059132647547
129747,14.28860451634672,50.08702584043001,14.295481768212781,50.088192698721045
129755,14.314692822237502,50.08775445627563,14.314757524978962,50.08755829720734
129763,14.309387249685875,50.09241357276136,14.311257676720519,50.0921112090539
129780,14.330573074974149,50.08771234542921,14.330432451862567,50.086779390889156
129798,14.322127225261147,50.091424598439005,14.323419677127317,50.09042479442731
129801,14.312710526487798,50.091103115701664,14.312517636928323,50.09094729367543
129810,14.30349354129188,50.09109588838828,14.304098636795132,50.09099223721949
129828,14.269335283026935,50.10285152501177,14.27425638016493,50.101808782172284
129836,14.296076913504788,50.104342348267785,14.296754201022821,50.10401802768597
129844,14.313676709850226,50.09926092623895,14.311447399805848,50.09984260127422
129852,14.302484031332018,50.095704577831825,14.303226659034536,50.095964430777
129861,14.310597834816896,50.10938600961349,14.312887082893521,50.11097573091027
129879,14.32699921160319,50.110632393383526,14.326535811109903,50.11017285493362
129887,14.340789073763196,50.1110531543413,14.342241267089843,50.11124172556407
129895,14.340368524269826,50.11403137677771,14.347689022987346,50.11293190226977
129917,14.364235958400071,50.1228295310997,14.364816450995628,50.121825452025284
129925,14.377484973885982,50.121917317320595,14.377404263814702,50.12168033598441
129933,14.377979990857837,50.12552905681309,14.383191283970541,50.12583364083266
129941,14.373629939988728,50.12982506547355,14.373636826996723,50.13021537414869
129950,14.382815777016793,50.127844618956544,14.382665246492014,50.12798195722368
129968,14.372059538165516,50.13393530120767,14.372515656598686,50.13320579118542
129984,14.376844395965177,50.13613116537959,14.377706706150962,50.13537435472492
129992,14.36280408064716,50.13783875868128,14.360080682260897,50.13802439873948
130001,14.370439447637255,50.14522498799952,14.362922465494783,50.14426839506214
130010,14.377473973498585,50.143967238548456,14.376970948765983,50.14335646192782
130028,14.383882604512673,50.1413444313415,14.38450377293924,50.1410349144557
130036,14.387575597219769,50.133182140003704,14.386533341869454,50.13382759428247
130044,14.394709207461732,50.131152465737664,14.398772009617225,50.13019500680562
130052,14.395935215924814,50.12807992082962,14.3964681281054,50.12733173272009
130061,14.399485698128933,50.11379325478783,14.397836417089175,50.11443205927506
130079,14.398856588473095,50.10731847724892,14.39877857392807,50.10829770659177
130087,14.400401456494356,50.10147538102342,14.400048312454357,50.101528334310906
130095,14.400908976629315,50.09835018389778,14.40405930785413,50.09869624738032
130109,14.409872957794631,50.10183433702251,14.41028381585338,50.10154567826933
130117,14.439992098654999,50.102964394675176,14.440161667338018,50.10263593401153
130125,14.43489140947688,50.101443675423226,14.435179685168363,50.10144377826275
130133,14.429596267455471,50.10132479837912,14.429870267889399,50.10149454153975
130141,14.419545904171033,50.10098243604243,14.419781689908259,50.10072164541565
130168,14.422335184818596,50.106398423705414,14.420471288469813,50.106495457742746
130176,14.415242288761522,50.11100545698093,14.418106980948068,50.110595359534365
130184,14.406762475268204,50.117014432875436,14.404903118057575,50.11835110430147
130192,14.409856482957109,50.12274584963696,14.410500306620428,50.123453339138976
130206,14.427044777761006,50.11880214351474,14.428086846094805,50.11961094348534
130214,14.428568467608889,50.11431759251627,14.427349713453696,50.11446050217799
130222,14.440993061413659,50.11438937397647,14.44140239413203,50.114235076777206
130231,14.436741817461462,50.11079555806932,14.433023172385006,50.11010384075692
130249,14.440480997890326,50.108890387148605,14.440602112543587,50.108801346749445
130257,14.44732881672976,50.10762106658848,14.44747070023281,50.10852326111923
130265,14.446088881544142,50.102376473894964,14.446644884009594,50.101616857181085
130273,14.452681946562718,50.10368158031685,14.452932083979789,50.10359092463031
130281,14.453584007508175,50.108817011708624,14.455399905904992,50.1084746423806
130290,14.451395320881899,50.1004390753226,14.455044549552882,50.10067966300075
130303,14.441088645611842,50.096490721944484,14.44209973109452,50.096962652410404
130311,14.426778968591009,50.098328815958695,14.4273284688847,50.09842322834797
130320,14.419997903111051,50.09520693493138,14.418916682006461,50.094901883076055
130338,14.442739235912436,50.13649597930035,14.44173838000218,50.137134624199795
130346,14.44473001819159,50.141004055046146,14.444205116738791,50.14033772746457
130362,14.444547611488952,50.13296869346235,14.444096264487545,50.13271911713326
130371,14.433905282333809,50.131825725154876,14.43390205931274,50.131271704677445
130397,14.432547844029658,50.13984839975505,14.43284033135885,50.139412777936954
130401,14.452361639922351,50.14114292032171,14.453016705309292,50.14105691497037
130427,14.464278118260069,50.14088939530077,14.464583787078606,50.14070923012166
130435,14.465061337380314,50.13659940725145,14.465056334634806,50.13669728776654
130443,14.467156821761947,50.12808459720599,14.468570544790824,50.12848599935387
130478,14.456360557984947,50.12940922541672,14.455896871965173,50.129642086635656
130486,14.45642075555738,50.13441516412221,14.455709369935924,50.13482653226275
130508,14.45033291203986,50.12917207148102,14.44913002590463,50.12992976987226
130516,14.443401153022045,50.12781872891826,14.443294958193174,50.12819894514282
130524,14.43869053815901,50.12985251065347,14.438456862541614,50.12962075618109
130532,14.424519572683604,50.13064994200476,14.423971682113592,50.13076604732052
130541,14.422023806988927,50.13605753182404,14.421792746821922,50.13625146718137
130559,14.414130779805722,50.134290008275244,14.41406748792053,50.13528757128955
130567,14.409230238243344,50.14199277952831,14.412382420634364,50.141814258918444
130575,14.422050179450263,50.1403272166664,14.419327451564737,50.14077207570425
130583,14.425758874213118,50.146339096129296,14.424892010902804,50.14664113693969
130591,14.442722534545707,50.14799020615308,14.442605160731052,50.147763817734074
130605,14.471008162653265,50.146673901802394,14.47192667166389,50.14682861692898
130613,14.483419541245595,50.14973095092952,14.483948280705585,50.14982188129595
130621,14.481610693751197,50.144952087551,14.483268696325938,50.14617536579166
130630,14.476427405092782,50.13852776864582,14.476198197188829,50.13839338616641
130648,14.476722881235293,50.135827497443564,14.476656913095711,50.135782912462815
130656,14.475886299425264,50.12424707660021,14.474421155463212,50.122959405754834
130672,14.467502918739255,50.123419456003106,14.467232472506854,50.12342966130903
130699,14.456767411631684,50.12303541713992,14.454995687694327,50.122852744168135
130702,14.4583926876179,50.11892499093086,14.45915630863804,50.11901618911914
130711,14.445211660216799,50.11774703340673,14.44534066693618,50.11796499500889
130729,14.439590998627285,50.118698353596294,14.438765098935367,50.11867715640209
130737,14.440522370807757,50.12319147872963,14.441404978874672,50.123019489725095
130745,14.42263151720735,50.12695408580443,14.42352777733463,50.12690667631929
130753,14.396233364723631,50.13657554474952,14.39420376779341,50.136767014927
130761,14.4032173204385,50.13845707005156,14.401030368990071,50.13860633711702
130770,14.425259561924399,50.14953921217113,14.426123089177805,50.14944579203709
130788,14.431274679704762,50.15201055071991,14.43201139787043,50.15233793572212
130796,14.408924858436183,50.147201731811116,14.41214362499576,50.14724309716716
130800,14.450715351138049,50.151951113028055,14.458572937104904,50.150028048043666
130818,14.476503962105113,50.154454538573795,14.477260395795152,50.154070665635516
130826,14.494758154213988,50.15651750481771,14.495885813220767,50.156343809707465
130834,14.492928446665987,50.14214412138943,14.491729340446021,50.14205080605962
130842,14.482892616636935,50.13607579057011,14.483526151192905,50.13571713754496
130851,14.487264613621683,50.13246511392881,14.487182370157058,50.13239325096244
130869,14.481705822922482,50.12352804365695,14.4817947769194,50.12343587021451
130877,14.473290425159085,50.11751753320839,14.474231639771112,50.11838468149099
130885,14.483822439431707,50.11189177395846,14.4837942421732,50.11178931392293
130893,14.47900444513061,50.11417404610744,14.47536633069761,50.1123519645658
130907,14.475497809279046,50.106772453043796,14.477023565525798,50.107036352423705
130915,14.476403864093443,50.10194674758217,14.477308312541288,50.10173816727731
130923,14.478132349420742,50.09896476304833,14.478195149273212,50.09899290367375
130931,14.472054680155436,50.095218876202225,14.472874329496056,50.09557259156908
130940,14.468531982060648,50.09639392002441,14.468513967730761,50.09590537462232
130958,14.458492169792258,50.093804420510914,14.457616483036642,50.09395214351835
130966,14.44602404910459,50.09145859720829,14.445536943309577,50.091554079945205
130974,14.439647307407759,50.08860696978911,14.43972774446056,50.08866171643817
130982,14.441434543683098,50.0935654231276,14.440149448709612,50.09308350641142
130991,14.457638671449287,50.09868840618342,14.459299559584409,50.09902544422184
131008,14.464372712618067,50.1083189379849,14.466120371490032,50.10789736038271
131016,14.45919803830008,50.11458207607351,14.455797293317964,50.11427902918797
131024,14.521997644622383,50.116132665596425,14.522662033469247,50.11632178415755
131032,14.53640044632837,50.11305066754399,14.535921363230587,50.112836236424855
131041,14.543221609853312,50.10908714523143,14.544586612028969,50.10900502344879
131059,14.53680965936253,50.10745360167713,14.53867438953439,50.1073224324351
131067,14.526779123523529,50.10794357880759,14.526796559710977,50.107382936004726
131091,14.515553826454338,50.10994147616317,14.516245794352436,50.10963886159461
131105,14.505513393414091,50.11359911004461,14.511297716114157,50.11437217782068
131113,14.506877114773003,50.11579524122241,14.507644323498877,50.11608135198669
131121,14.50113746950758,50.11711003054269,14.502276551613658,50.11716314371279
131130,14.505629248929894,50.12033596806645,14.505972640081486,50.121295745603256
131148,14.501790927480549,50.123280297555326,14.50035532070103,50.122826063783634
131156,14.509061838776697,50.12685561421477,14.508778323521355,50.12699427851338
131164,14.517844572484808,50.12262427519883,14.518866416941226,50.122490881070426
131172,14.52324074690647,50.12979975636434,14.522197478864559,50.129325158380816
131181,14.534656310957443,50.127794260358236,14.534198847229899,50.127772439370446
131199,14.5424386630927,50.12292632992523,14.539942764590215,50.122789107280305
131202,14.548855600387332,50.115981409782506,14.542080219260594,50.116216247391236
131211,14.5606921585676,50.111018212278466,14.559778879253876,50.112349541366335
131229,14.55028929368613,50.10262322555548,14.550657373658028,50.102287629441506
131237,14.538079141674993,50.103707598471416,14.537613855527615,50.10285522844554
131245,14.536625488314048,50.10050070424459,14.54015954134952,50.10111575274979
131253,14.523759501965959,50.1030610105927,14.52417736245457,50.10293762128937
131261,14.512272080026145,50.10359834766615,14.51140403263129,50.10384460402023
131270,14.503285557572791,50.102374545115765,14.502426026023757,50.10272300015036
131288,14.50216793874717,50.10954875474644,14.503201794205879,50.109288503697435
131296,14.50164602381833,50.099157475001356,14.503087184992452,50.099084295555635
131300,14.489385475105077,50.102567627309014,14.496269385933761,50.10146455709637
131318,14.497225162197825,50.10751966350823,14.496847561596653,50.10741709972851
131326,14.48705379220787,50.099219856358935,14.488273487337974,50.09911593910758
131334,14.48898870667446,50.10564222249553,14.489750757095306,50.10587765445775
131342,14.486047207446218,50.10699680120071,14.485207884666387,50.106506081591704
131351,14.48783047702653,50.10955226054543,14.486592177631405,50.10894133410284
131369,14.488508273083927,50.11777515661757,14.487742011335662,50.11794423485391
131377,14.48279936928837,50.12075948989693,14.482721455748692,50.12093060943417
131385,14.49220076227637,50.12025786056764,14.491184219624962,50.12027759074225
131393,14.486496168432375,50.125283969139744,14.48629546838486,50.12539159611436
131407,14.493640679659824,50.12758236559416,14.494259504054828,50.12719242051149
131415,14.501944496981267,50.1347758491935,14.50007121312254,50.135708295307936
131423,14.518106630686079,50.133204235530044,14.517816504859905,50.13260890915027
131431,14.51379311347428,50.13841190078371,14.514132422527766,50.13777812515863
131440,14.526652270144542,50.138665065779016,14.52620674147076,50.13940648513406
131458,14.515999014975066,50.14494040277377,14.515642700380655,50.14514481485375
131466,14.505772626516144,50.1510914247204,14.507972508827878,50.151896182636186
131474,14.515833674529702,50.152966637930355,14.515831402493145,50.152502988604844
131482,14.523421354332347,50.15719889859409,14.523723757284829,50.15697614924194
131491,14.512903048624276,50.16708942177055,14.509447906038368,50.16557682772071
131504,14.515979395484653,50.164778355161594,14.515590679909081,50.16483908679027
131512,14.525424467065307,50.16657527080797,14.522219666150798,50.16581639696931
131521,14.523418101279942,50.16198378831123,14.523250933239503,50.16252068325866
131547,14.551657144411344,50.15754179739305,14.55487756829455,50.15756536349625
131555,14.542539343396893,50.15800793544936,14.543773093237299,50.15867165104191
131563,14.52762477144374,50.153444556114756,14.526535750052492,50.153850675856205
131571,14.52595973452443,50.148457030815415,14.527835041690029,50.14734408650493
131580,14.538635309715259,50.14643911552145,14.539160137991644,50.1467979458666
131601,14.553602287742187,50.14031588957175,14.555003238718445,50.13998170005691
131610,14.550863334823543,50.13672858614755,14.551064146475566,50.1373485533177
131628,14.54444249182776,50.137173606873084,14.543666266443918,50.13754777103712
131636,14.540310562967864,50.132367522359054,14.54008920216941,50.13190092575197
131644,14.552337073485537,50.13067638003512,14.552324051975145,50.13077174261149
131652,14.562478055798453,50.130709399162676,14.561616552642935,50.13109610689047
131661,14.56783186248337,50.11607842394356,14.567962014849607,50.116012751826176
131679,14.56230051272353,50.10588331370348,14.561435967529698,50.10545606042231
131687,14.548501367031822,50.09861925224614,14.547163240727045,50.097835570545044
131695,14.565972238887653,50.095936964066915,14.565541883186144,50.09556883057436
131709,14.56390584642124,50.09163732575975,14.564279622824017,50.09126284441664
131717,14.554087543346919,50.09037931955876,14.554350872064028,50.09028517371876
131725,14.560206274754918,50.08337191536626,14.559952456838769,50.08204619144112
131733,14.544786158719011,50.08537774910504,14.545644229492149,50.085144119763406
131741,14.542860499442844,50.093136141259265,14.543337174532763,50.09324490758205
131750,14.526384445025318,50.09540763094808,14.526282311145579,50.095966503872596
131768,14.515328427959817,50.09568798721005,14.515479897526316,50.09587880382361
131776,14.52048145779087,50.090360862587524,14.52146114870944,50.090284883887115
131784,14.50292659455116,50.09413767949237,14.502090644291119,50.09400273717283
131792,14.512321983136962,50.06543803045646,14.512504082160529,50.06596333092651
131806,14.518899271315021,50.06936816741666,14.518352195442851,50.06916593299448
131814,14.531045735808448,50.06393704639624,14.531417690301135,50.06352927581042
131822,14.540643082381008,50.058748383108515,14.539050163579962,50.059939188921945
131831,14.532309896229247,50.05658827437026,14.533721113793074,50.05687622426541
131849,14.524596653762034,50.055296017409916,14.520719839352779,50.05670070540738
131857,14.510415892619873,50.05997605123285,14.512053687562368,50.0592051444476
131865,14.516621631657685,50.0590182257786,14.516486606942358,50.05869587976352
131873,14.510391338647004,50.05620894929341,14.510179633117499,50.056763912999315
131881,14.516163544985007,50.054700782504725,14.515881786260788,50.054926254634125
131890,14.502927422700786,50.05777344357406,14.502833304663213,50.05766744709675
131903,14.496588779705732,50.05901622031644,14.496154369040283,50.058283671146015
131911,14.490079007928163,50.06433355209574,14.488164368512848,50.06448180767572
131920,14.49687465821013,50.067124114076805,14.49675575140779,50.066753698412924
131938,14.503752030932004,50.0681511797169,14.503762361074514,50.06719077578893
131946,14.500029763010126,50.07171794271823,14.499941148145655,50.07157042480607
131954,14.500448699014774,50.07519902053559,14.500580564117572,50.07514330373893
131962,14.50440373824019,50.0787003481507,14.504316122803381,50.07872493574787
131971,14.510211439853245,50.07403949352488,14.509702873567003,50.07318239956002
131989,14.517761716948913,50.07364687026906,14.517876718232024,50.07314887274386
132004,14.546565918056453,50.06216258018784,14.54664164649811,50.06191103556564
132012,14.55596452547717,50.053691849327635,14.55695907164446,50.053800709757574
132021,14.551514371251637,50.05219396338621,14.550817469643766,50.052477428307355
132039,14.536334877511353,50.05010173432783,14.536724846471053,50.050216615399535
132047,14.544094705236212,50.05164499834461,14.545492370114992,50.05110685490699
132055,14.52373239641055,50.04828010388403,14.525405544241885,50.04759184308996
132063,14.513464904300744,50.049111078206096,14.513212000694878,50.04934590789949
132071,14.51755631959108,50.04631737862395,14.51736337108002,50.04634969700709
132080,14.500383259878982,50.04856461099083,14.50027333412283,50.04842967813653
132098,14.511486452579542,50.052093649338815,14.511180884877575,50.05209507497767
132101,14.501226992184792,50.053301219178245,14.501735219618533,50.05338406363033
132110,14.488207367978706,50.05440184217835,14.488440291388496,50.054037498059365
132128,14.487623977213223,50.05969026555527,14.48959266933889,50.059731320239806
